ODI;SIGLAS_AREA;ANIO;NRO_EXPEDIENTE;TIPO_EXPEDIENTE;FECHA_PRESENTACION;SECTOR;SUB_SECTOR;DENUNCIADOS;RUC_DENUNCIADOS; 
SEDE CENTRAL;PS3;2015;228;DENUNCIA;9/02/2015;FABRICACION DE MUEBLES ;FABRICACION MUEBLES;CREANDO & STYLOS S.A.C.;20547284683; 
SEDE CENTRAL;PS3;2015;229;DENUNCIA;10/02/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;LINIO PERÚ S.A.C.;20547836473; 
SEDE CENTRAL;PS3;2015;23;DENUNCIA;7/01/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;OTROS SERVICIOS PARA EMPRESAS;TAKE THE LEAD S.A.C.;20566378346; 
SEDE CENTRAL;PS3;2015;230;DENUNCIA;10/02/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;AGENCIA DE EMPLEOS;;; 
SEDE CENTRAL;PS3;2015;231;DENUNCIA;10/02/2015;OTRAS ACTIVIDADES MANUFACTURERAS;FABRICACION DE ARTICULOS ARTESANALES;FRIO TECNOCOMERCIAL S.A.;20266729538; 
SEDE CENTRAL;PS3;2015;232;DENUNCIA;10/02/2015;FABRICACION DE MUEBLES ;FABRICACION MUEBLES;MUEBLES MASSINO S.A.C.;20550357179; 
SEDE CENTRAL;PS3;2015;233;DENUNCIA;10/02/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;OTROS SERVICIOS PARA EMPRESAS;ELECTRONICA OLIVER EIRL / HIBU PERU S.A.C.;20555040599 / 20501426041; 
SEDE CENTRAL;PS3;2015;234;DENUNCIA;10/02/2015;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y ESPARCIMIENTO;CONCIERTOS;;; 
SEDE CENTRAL;PS3;2015;235;DENUNCIA;10/02/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;MERCADOLIBRE PERU S.R.L;20462540745; 
SEDE CENTRAL;PS3;2015;236;DENUNCIA;10/02/2015;COMERCIO MAYORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;GRUPO DELTRON S.A.;20212331377; 
SEDE CENTRAL;PS3;2015;237;DENUNCIA;10/02/2015;SUPERMERCADOS, BODEGAS, MINIMARKETS Y SIMILARES;VENTA DE VEGETALES;CENCOSUD PERÚ S.A.;20517905454; 
SEDE CENTRAL;PS3;2015;238;DENUNCIA;10/02/2015;COMERCIO MINORISTA DE LINEA BLANCA, MARRON Y OTRAS;VENTA DE ARTICULOS DE USO DOMESTICO;CONECTA RETAIL S.A.;20141189850; 
SEDE CENTRAL;PS3;2015;239;DENUNCIA;10/02/2015;COMERCIO MINORISTA DE TEXTILES, PRENDAS DE VESTIR Y CALZADO;VENTA DE PRENDAS DE VESTIR;TRIATHLON S.A.C. / TRIATHLON S.A.C.;20417531026 / 20417531026; 
SEDE CENTRAL;PS3;2015;24;DENUNCIA;7/01/2015;SERVICIOS VARIOS;OTROS SERVICIOS;;; 
SEDE CENTRAL;PS3;2015;240;DENUNCIA;10/02/2015;OTROS TIPOS DE EDUCACION;SERVICIOS DE ENSEÑANZA;IPAD-INSTITUTO PERUANO DE ARTE Y DISEÑO S.A.C.;20546500439; 
SEDE CENTRAL;PS3;2015;241;DENUNCIA;10/02/2015;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y ESPARCIMIENTO;PROYECCION DE PELICULAS DE CINE;CINEMARK DEL PERU S.R.L;20337771085; 
SEDE CENTRAL;PS3;2015;242;DENUNCIA;10/02/2015;SERVICIOS VARIOS;OTROS SERVICIOS;INVERS.MARITIMAS UNIVERSALES PERU S.A;20259171891; 
SEDE CENTRAL;PS3;2015;243;DENUNCIA;16/02/2015;CONSTRUCCION E INMOBILIARIOS;ALQUILER DE INMUEBLES POR ENCARGO;TOTAL INMUEBLES S.R.L. / TOTAL INMUEBLES S.R.L.;20414851241 / 20414851241; 
SEDE CENTRAL;PS3;2015;244;DENUNCIA;11/02/2015;SERVICIOS VARIOS;OTROS SERVICIOS;INVERSIONES SEPAMIAR S.A.C.;20515994891; 
SEDE CENTRAL;PS3;2015;245;DENUNCIA;11/02/2015;COMERCIO MAYORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;J.R.MERCANTIL S.A.C.;20100444055; 
SEDE CENTRAL;PS3;2015;246;DENUNCIA;11/02/2015;TIENDAS POR  DEPARTAMENTO, BAZARES Y CONEXOS;VENTA DE ELECTRODOMESTICOS;SAGA FALABELLA S.A.;20100128056; 
SEDE CENTRAL;PS3;2015;247;DENUNCIA;11/02/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;LINIO PERÚ S.A.C.;20547836473; 
SEDE CENTRAL;PS3;2015;248;DENUNCIA;11/02/2015;CONSTRUCCION E INMOBILIARIOS;ALQUILER DE INMUEBLES POR ENCARGO;;; 
SEDE CENTRAL;PS3;2015;249;DENUNCIA;11/02/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;MITSUI AUTOMOTRIZ S.A.;20256211310; 
SEDE CENTRAL;PS3;2015;25;DENUNCIA;7/01/2015;TIENDAS POR  DEPARTAMENTO, BAZARES Y CONEXOS;VENTA DE OTROS PRODUCTOS;TIENDAS POR DEPARTAMENTO RIPLEY S.A.;20337564373; 
SEDE CENTRAL;PS3;2015;250;DENUNCIA;11/02/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;OTROS SERVICIOS PARA EMPRESAS;HIBU PERU S.A.C.;20501426041; 
SEDE CENTRAL;PS3;2015;251;DENUNCIA;11/02/2015;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y ESPARCIMIENTO;CONCIERTOS;;; 
SEDE CENTRAL;PS3;2015;252;DENUNCIA;11/02/2015;HOTELES Y OTROS TIPOS DE HOSPEDAJE;SERVICIO DE HOSPEDAJE;;; 
SEDE CENTRAL;PS3;2015;253;DENUNCIA;11/02/2015;;;AUTOCAR DEL PERU SOCIEDAD ANONIMA / RIMAC SEGUROS Y REASEGUROS S.A. / ASISTENCIA AUTOMOTRIZ S.A.C.;20515339508 / 20100041953 / 20465371146; 
SEDE CENTRAL;PS3;2015;254;DENUNCIA;11/02/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;LINIO PERÚ S.A.C.;20547836473; 
SEDE CENTRAL;PS3;2015;255;DENUNCIA;12/02/2015;SERVICIOS DE SALUD HUMANA Y VETERINARIA;INTERVENCIONES QUIRURGICAS Y OTRAS;BENESSE S.A.C.;20544561660; 
SEDE CENTRAL;PS3;2015;256;DENUNCIA;12/02/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;OTROS SERVICIOS PARA EMPRESAS;SOINSETEL S.A.C;20392601822; 
SEDE CENTRAL;PS3;2015;257;DENUNCIA;12/02/2015;OTROS TIPOS DE EDUCACION;SERVICIOS DE ENSEÑANZA;N.L.C. EDITORES DEL PERU S.A.;20374552709; 
SEDE CENTRAL;PS3;2015;258;DENUNCIA;12/02/2015;IMPRESION Y EDICION DE LIBROS, PERIODICOS Y RELACIONADOS;IMPRESION;;; 
SEDE CENTRAL;PS3;2015;259;DENUNCIA;12/02/2015;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y ESPARCIMIENTO;CONCIERTOS;;; 
SEDE CENTRAL;PS3;2015;26;DENUNCIA;7/01/2015;COMERCIO MINORISTA DE LINEA BLANCA, MARRON Y OTRAS;VENTA DE ARTICULOS DE USO DOMESTICO;RENA WARE DEL PERU S.A.;20100131863; 
SEDE CENTRAL;PS3;2015;260;DENUNCIA;12/02/2015;EDUCACION SECUNDARIA;SERVICIOS DE ENSEÑANZA;;; 
SEDE CENTRAL;PS3;2015;261;DENUNCIA;12/02/2015;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y ESPARCIMIENTO;OTRAS ACTIVIDADES DE ESPARCIMIENTO;NFC CAMACHO S.A.C / NFC CAMACHO S.A.C;20510640382 / 20510640382; 
SEDE CENTRAL;PS3;2015;262;DENUNCIA;12/02/2015;TIENDAS POR  DEPARTAMENTO, BAZARES Y CONEXOS;VENTA DE OTROS PRODUCTOS;TIENDAS POR DEPARTAMENTO RIPLEY S.A.;20337564373; 
SEDE CENTRAL;PS3;2015;263;DENUNCIA;12/02/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;ASESORIA JURIDICA LEGAL;;; 
SEDE CENTRAL;PS3;2015;264;DENUNCIA;12/02/2015;COMERCIO MAYORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;ESTILOS S.R.L.;20100199158; 
SEDE CENTRAL;PS3;2015;265;DENUNCIA;13/02/2015;TIENDAS POR  DEPARTAMENTO, BAZARES Y CONEXOS;VENTA DE OTROS PRODUCTOS;TIENDAS POR DEPARTAMENTO RIPLEY S.A.;20337564373; 
SEDE CENTRAL;PS3;2015;266;DENUNCIA;13/02/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;ASESORIA EN INFORMATICA;GRUPO SKY SOLUTION SRL;20549986197; 
SEDE CENTRAL;PS3;2015;267;DENUNCIA;13/02/2015;CONSTRUCCION E INMOBILIARIOS;ALQUILER DE INMUEBLES POR ENCARGO;;; 
SEDE CENTRAL;PS3;2015;268;DENUNCIA;13/02/2015;SUPERMERCADOS, BODEGAS, MINIMARKETS Y SIMILARES;VENTA DE OTROS PRODUCTOS;CENCOSUD RETAIL PERU S.A.;20109072177; 
SEDE CENTRAL;PS3;2015;269;DENUNCIA;13/02/2015;CONSTRUCCION E INMOBILIARIOS;ALQUILER DE INMUEBLES POR ENCARGO;COSTANERA GRUPO INMOBILIARIO S.A.C.;20537100771; 
SEDE CENTRAL;PS3;2015;27;DENUNCIA;7/01/2015;SERVICIOS DE SALUD HUMANA Y VETERINARIA;SERVICIOS DE FARMACIA;VETERINARIA ANIMAL LIFE S.A.C.;20506975680; 
SEDE CENTRAL;PS3;2015;270;DENUNCIA;16/02/2015;COMERCIO MINORISTA DE LINEA BLANCA, MARRON Y OTRAS;VENTA DE ARTICULOS DE USO DOMESTICO;IMPORTACIONES HIRAOKA S.A.C.;20100016681; 
SEDE CENTRAL;PS3;2015;271;DENUNCIA;16/02/2015;OTRAS ACTIVIDADES FINANCIERAS;SERVICIO DE CORRETAJE DE ACTIVOS FINANCIEROS;PANDERO S.A. EAFC;20100115663; 
SEDE CENTRAL;PS3;2015;272;DENUNCIA;16/02/2015;EDUCACION SECUNDARIA;SERVICIOS DE ENSEÑANZA;CEGNE DE MARIA S.A.C.;20457031182; 
SEDE CENTRAL;PS3;2015;273;DENUNCIA;16/02/2015;TIENDAS POR  DEPARTAMENTO, BAZARES Y CONEXOS;VENTA DE OTROS PRODUCTOS;TIENDAS POR DEPARTAMENTO RIPLEY S.A.;20337564373; 
SEDE CENTRAL;PS3;2015;274;DENUNCIA;16/02/2015;CONSTRUCCION E INMOBILIARIOS;CONSTRUCCION Y VENTA DE INMUEBLES;GRUPO ACUARIO CONTRATISTAS GENERALES S.A.C.;20514016462; 
SEDE CENTRAL;PS3;2015;275;DENUNCIA;16/02/2015;TRANSPORTE POR VIA AEREA;ENCOMIENDAS ;DHL EXPRESS PERU S.A.C.;20101128777; 
SEDE CENTRAL;PS3;2015;276;DENUNCIA;17/02/2015;COMERCIO MINORISTA DE TEXTILES, PRENDAS DE VESTIR Y CALZADO;VENTA DE CALZADO Y ARTICULOS DE CUERO;COMERCIAL MONT S.A.C.;20101920721; 
SEDE CENTRAL;PS3;2015;277;DENUNCIA;17/02/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;;; 
SEDE CENTRAL;PS3;2015;278;DENUNCIA;17/02/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;OTROS SERVICIOS PARA EMPRESAS;MEGA CERTIFICACIONES Y ASESORIA S.A.C.;20521820692; 
SEDE CENTRAL;PS3;2015;279;DENUNCIA;17/02/2015;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y ESPARCIMIENTO;CONCIERTOS;;; 
SEDE CENTRAL;PS3;2015;28;DENUNCIA;7/01/2015;SERVICIOS VARIOS;OTROS SERVICIOS;SUIZA LAB SAC;20330025213; 
SEDE CENTRAL;PS3;2015;280;DENUNCIA;17/02/2015;COMERCIO MAYORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;INVERSIONES RUBIN'S SRL;20427799973; 
SEDE CENTRAL;PS3;2015;281;DENUNCIA;17/02/2015;RESTAURANTES, BARES Y CANTINAS ;SERVICIO DE ALIMENTACION Y BEBIDA;ASTOLFI S.A.C.;20515633368; 
SEDE CENTRAL;PS3;2015;282;DENUNCIA;17/02/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;ASESORIA JURIDICA LEGAL;;; 
SEDE CENTRAL;PS3;2015;283;DENUNCIA;17/02/2015;TIENDAS POR  DEPARTAMENTO, BAZARES Y CONEXOS;VENTA DE OTROS PRODUCTOS;TIENDAS POR DEPARTAMENTO RIPLEY S.A.;20337564373; 
SEDE CENTRAL;PS3;2015;284;DENUNCIA;17/02/2015;SERVICIOS PROFESIONALES, TECNICOS Y OTROS;AGENCIA DE EMPLEOS;EMPRESA DE SERVICIOS FE Y GRACIA E.I.R.L.;20551934871; 
SEDE CENTRAL;PS3;2015;285;DENUNCIA;18/02/2015;COMERCIO MAYORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;ELECTROANDINA INDUSTRIAL S.A.C.;20510579454; 
SEDE CENTRAL;PS3;2015;286;DENUNCIA;18/02/2015;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y ESPARCIMIENTO;CONCIERTOS;;; 
SEDE CENTRAL;PS3;2015;287;DENUNCIA;18/02/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;COMERCIAL SANCOS S.A.C.;20102227299; 
SEDE CENTRAL;PS3;2015;288;DENUNCIA;18/02/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;AUTOFONDO S.A.C.;20516062305; 
SEDE CENTRAL;PS3;2015;289;DENUNCIA;18/02/2015;SERVICIOS VARIOS;SERVICIOS DE LAVANDERIA;LAVANDERIA AL SECO-AL AGUA TELMAX S.A.C.;20565710355; 
SEDE CENTRAL;PS3;2015;29;DENUNCIA;7/01/2015;COMERCIO MINORISTA DE LINEA BLANCA, MARRON Y OTRAS;VENTA DE ARTICULOS DE USO DOMESTICO;GMG COMERCIAL PERU S.A.;20536935712; 
SEDE CENTRAL;PS3;2015;290;DENUNCIA;18/02/2015;SERVICIOS VARIOS;OTROS SERVICIOS;EMPRESA DE DISTRIBUCION ELECTRICA DE LIMA NORTE S.A.A. / EMPRESA DE DISTRIBUCION ELECTRICA DE LIMA NORTE S.A.A.;20269985900 / 20269985900; 
SEDE CENTRAL;PS3;2015;291;DENUNCIA;18/02/2015;CONSTRUCCION E INMOBILIARIOS;ALQUILER DE INMUEBLES POR ENCARGO;LOS PORTALES S.A.;20301837896; 
SEDE CENTRAL;PS3;2015;292;DENUNCIA;19/02/2015;COMERCIO MINORISTA DE TEXTILES, PRENDAS DE VESTIR Y CALZADO;VENTA DE PRENDAS DE VESTIR;OLEMAR OTERO, KATERINNE MABEL / IMPORTACIONES & EXPORTACIONES KATMA E.I.R.L.;70868523 / 20565614399; 
SEDE CENTRAL;PS3;2015;293;DENUNCIA;18/02/2015;COMERCIO MAYORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;H. HOGAR S.A.C.;20554238816; 
SEDE CENTRAL;PS3;2015;294;DENUNCIA;19/02/2015;CONSTRUCCION E INMOBILIARIOS;ALQUILER DE INMUEBLES POR ENCARGO;LLAXTA S.A.C.;20523602773; 
SEDE CENTRAL;PS3;2015;295;DENUNCIA;19/02/2015;COMERCIO MINORISTA DE LINEA BLANCA, MARRON Y OTRAS;VENTA DE ARTICULOS DE USO DOMESTICO;COMPUCARE SA / TOTAL ARTEFACTOS S.A.;20374225503 / 20331429601; 
SEDE CENTRAL;PS3;2015;296;DENUNCIA;19/02/2015;EDUCACION INICIAL Y PRIMARIA;SERVICIOS DE ENSEÑANZA;;; 
SEDE CENTRAL;PS3;2015;297;DENUNCIA;19/02/2015;CONSTRUCCION E INMOBILIARIOS;CONSTRUCCION Y VENTA DE INMUEBLES;PAZ CENTENARIO S.A.;20518023579; 
SEDE CENTRAL;PS3;2015;298;DENUNCIA;19/02/2015;SERVICIOS VARIOS;OTROS SERVICIOS;;; 
SEDE CENTRAL;PS3;2015;299;DENUNCIA;19/02/2015;EDUCACION SECUNDARIA;SERVICIOS DE ENSEÑANZA;CONGREGACION DE RELIGIOSAS FRANCISCANAS DE LA INMACULADA CONCEPCION;20184781701; 
SEDE CENTRAL;PS3;2015;3;DENUNCIA;5/01/2015;COMERCIO MINORISTA DE COMBUSTIBLE;VENTA DE COMBUSTIBLE;GAS NATURAL DE LIMA Y CALLAO S.A.;20503758114; 
SEDE CENTRAL;PS3;2015;30;DENUNCIA;7/01/2015;CONSTRUCCION E INMOBILIARIOS;ALQUILER DE INMUEBLES POR ENCARGO;COSTANERA GRUPO INMOBILIARIO S.A.C.;20537100771; 
SEDE CENTRAL;PS3;2015;300;DENUNCIA;19/02/2015;TIENDAS POR  DEPARTAMENTO, BAZARES Y CONEXOS;VENTA DE OTROS PRODUCTOS;TIENDAS POR DEPARTAMENTO RIPLEY S.A.;20337564373; 
SEDE CENTRAL;PS3;2015;301;DENUNCIA;20/02/2015;TIENDAS POR  DEPARTAMENTO, BAZARES Y CONEXOS;VENTA DE OTROS PRODUCTOS;TIENDAS POR DEPARTAMENTO RIPLEY S.A. / TIENDAS POR DEPARTAMENTO RIPLEY S.A.;20337564373 / 20337564373; 
SEDE CENTRAL;PS3;2015;302;DENUNCIA;20/02/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;AUTOMOTORES GILDEMEISTER-PERU S.A. / BANCO SANTANDER PERU S.A.;20506006024 / 20516711559; 
SEDE CENTRAL;PS3;2015;303;DENUNCIA;20/02/2015;SUPERMERCADOS, BODEGAS, MINIMARKETS Y SIMILARES;VENTA DE OTROS PRODUCTOS;CENCOSUD RETAIL PERU S.A. / CENTRAL PARKING SYSTEM PERÚ S.A.;20109072177 / 20505205791; 
SEDE CENTRAL;PS3;2015;304;DENUNCIA;20/02/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;;; 
SEDE CENTRAL;PS3;2015;305;DENUNCIA;20/02/2015;COMERCIO MINORISTA DE LINEA BLANCA, MARRON Y OTRAS;VENTA DE ARTICULOS DE USO DOMESTICO;GMG COMERCIAL PERÚ S.A.;20536935712; 
SEDE CENTRAL;PS3;2015;306;DENUNCIA;20/02/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;LINIO PERÚ S.A.C.;20547836473; 
SEDE CENTRAL;PS3;2015;307;DENUNCIA;20/02/2015;CONSTRUCCION E INMOBILIARIOS;ALQUILER DE INMUEBLES POR ENCARGO;LOS PORTALES S.A.;20301837896; 
SEDE CENTRAL;PS3;2015;308;DENUNCIA;20/02/2015;SERVICIOS VARIOS;OTROS SERVICIOS;;; 
SEDE CENTRAL;PS3;2015;309;DENUNCIA;20/02/2015;CONSTRUCCION E INMOBILIARIOS;CONSTRUCCION Y VENTA DE INMUEBLES;DEPAHORRO S.A.C.;20519387639; 
SEDE CENTRAL;PS3;2015;31;DENUNCIA;7/01/2015;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y ESPARCIMIENTO;OTRAS ACTIVIDADES DE ESPARCIMIENTO;;; 
SEDE CENTRAL;PS3;2015;310;DENUNCIA;20/02/2015;COMERCIO MAYORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;RIVELSA S R L;20100352525; 
SEDE CENTRAL;PS3;2015;311;DENUNCIA;20/02/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;MARSANO MOTORS S.A.C.;20549968881; 
SEDE CENTRAL;PS3;2015;312;DENUNCIA;23/02/2015;SUPERMERCADOS, BODEGAS, MINIMARKETS Y SIMILARES;VENTA DE LACTEOS;SUPERMERCADOS PERUANOS SOCIEDAD ANONIMA O S.P.S.A.;20100070970; 
SEDE CENTRAL;PS3;2015;313;DENUNCIA;23/02/2015;SUPERMERCADOS, BODEGAS, MINIMARKETS Y SIMILARES;VENTA DE LACTEOS;HIPERMERCADOS TOTTUS S.A.;20508565934; 
SEDE CENTRAL;PS3;2015;314;DENUNCIA;23/02/2015;SERVICIOS VARIOS;SERVICIOS FUNERARIOS;MISION CEMENTERIO CATOLICO PARQUE DEL RECUERDO;20498888217; 
SEDE CENTRAL;PS3;2015;315;DENUNCIA;23/02/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;;; 
SEDE CENTRAL;PS3;2015;316;DENUNCIA;23/02/2015;TIENDAS POR  DEPARTAMENTO, BAZARES Y CONEXOS;VENTA DE ELECTRODOMESTICOS;TIENDAS POR DEPARTAMENTO RIPLEY S.A.;20337564373; 
SEDE CENTRAL;PS3;2015;317;DENUNCIA;23/02/2015;SERVICIOS VARIOS;OTROS SERVICIOS;;; 
SEDE CENTRAL;PS3;2015;318;DENUNCIA;23/02/2015;COMERCIO MINORISTA DE LINEA BLANCA, MARRON Y OTRAS;VENTA DE ARTICULOS DE USO DOMESTICO;IMPORTACIONES HIRAOKA S.A.C.;20100016681; 
SEDE CENTRAL;PS3;2015;319;DENUNCIA;23/02/2015;TIENDAS POR  DEPARTAMENTO, BAZARES Y CONEXOS;VENTA DE ELECTRODOMESTICOS;TIENDAS POR DEPARTAMENTO RIPLEY S.A.;20337564373; 
SEDE CENTRAL;PS3;2015;32;DENUNCIA;7/01/2015;COMERCIO MAYORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;JARET INVERSIONES & DANGELO COMERCIALIZACIÓN S.A.C.;20544930533; 
SEDE CENTRAL;PS3;2015;320;DENUNCIA;24/02/2015;COMERCIO MAYORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;DISTRIBUIDORA Y ASOCIADOS A & A  S.A.C.;20563224691; 
SEDE CENTRAL;PS3;2015;321;DENUNCIA;24/02/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;AUTOMOTRIZ FRASOSA S.A.C.;20538339343; 
SEDE CENTRAL;PS3;2015;322;DENUNCIA;24/02/2015;COMERCIO MINORISTA DE ARTICULOS DE FERRETERIA Y AFINES;VENTA DE PRODUCTOS PARA MEJORAR EL HOGAR;MAESTRO PERU S.A.;20112273922; 
SEDE CENTRAL;PS3;2015;323;DENUNCIA;24/02/2015;TRANSPORTE TERRESTRE Y OTROS TIPOS DE TRANSPORTE;TRANSPORTE DE CARGA;CARGOMAX INTERNATIONAL DEL PERU S.A.C.;20504626769; 
SEDE CENTRAL;PS3;2015;324;DENUNCIA;24/02/2015;COMERCIO MINORISTA DE COMBUSTIBLE;VENTA DE COMBUSTIBLE;GAS NATURAL DE LIMA Y CALLAO S.A.;20503758114; 
SEDE CENTRAL;PS3;2015;325;DENUNCIA;24/02/2015;TRANSPORTE TERRESTRE Y OTROS TIPOS DE TRANSPORTE;TRANSPORTE DE CARGA;MOLINA CARGO S.A.C;20515449605; 
SEDE CENTRAL;PS3;2015;326;DENUNCIA;24/02/2015;COMERCIO MINORISTA DE TEXTILES, PRENDAS DE VESTIR Y CALZADO;VENTA DE PRENDAS DE VESTIR;ELIZABETH Y AVENTURA PERU E.I.R.L.;20555795395; 
SEDE CENTRAL;PS3;2015;327;DENUNCIA;25/02/2015;COMERCIO MINORISTA DE LINEA BLANCA, MARRON Y OTRAS;VENTA DE ARTICULOS DE USO DOMESTICO;FRANCIA REY, SERGIO DANILO / CONSORCIO TRADING E.I.R.L.;41947894 / 20543563154; 
SEDE CENTRAL;PS3;2015;328;DENUNCIA;25/02/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;AUTOFONDO S.A.C.;20516062305; 
SEDE CENTRAL;PS3;2015;329;DENUNCIA;25/02/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;SOLUCIONES INTEGRALES AMÉRICA S.A.C.;20543172805; 
SEDE CENTRAL;PS3;2015;33;DENUNCIA;7/01/2015;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y ESPARCIMIENTO;CONCIERTOS;;; 
SEDE CENTRAL;PS3;2015;330;DENUNCIA;25/02/2015;SERVICIOS VARIOS;OTROS SERVICIOS;;; 
SEDE CENTRAL;PS3;2015;331;DENUNCIA;25/02/2015;SERVICIOS VARIOS;OTROS SERVICIOS;ESTRUCTURAS METALICAS WIKA EIRL;20544085019; 
SEDE CENTRAL;PS3;2015;332;DENUNCIA;25/02/2015;OTRAS ACTIVIDADES MANUFACTURERAS;FABRICACION DE ARTICULOS ARTESANALES;;; 
SEDE CENTRAL;PS3;2015;333;DENUNCIA;25/02/2015;CONSTRUCCION E INMOBILIARIOS;CONSTRUCCION Y VENTA DE INMUEBLES;;; 
SEDE CENTRAL;PS3;2015;334;DENUNCIA;25/02/2015;HOTELES Y OTROS TIPOS DE HOSPEDAJE;SERVICIO DE HOSPEDAJE;BLUE MARLIN BEACH CLUB S.A.;20205605500; 
SEDE CENTRAL;PS3;2015;335;DENUNCIA;25/02/2015;COMERCIO MINORISTA DE PRODUCTOS FARMACEUTICOS, PERFUMERIA Y AFINES;VENTA DE ARTICULOS COSMETICOS Y DE TOCADOR;ORIFLAME PERU SA;20207770796; 
SEDE CENTRAL;PS3;2015;336;DENUNCIA;25/02/2015;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y ESPARCIMIENTO;OTRAS ACTIVIDADES DE ESPARCIMIENTO;VIVA VENTURES S.A.;20557290932; 
SEDE CENTRAL;PS3;2015;337;DENUNCIA;25/02/2015;COMERCIO MINORISTA DE OTROS PRODUCTOS;VENTA DE OTROS PRODUCTOS;OPEN TECNOLOGIES SOCIEDAD ANONIMA CERRADA;20492493491; 
SEDE CENTRAL;PS3;2015;338;DENUNCIA;25/02/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;MAQUINARIAS S.A.;20160286068; 
SEDE CENTRAL;PS3;2015;339;DENUNCIA;25/02/2015;VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS;VENTA DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;ALESE S.A.C.;20297867718; 
SEDE CENTRAL;PS3;2015;34;DENUNCIA;7/01/2015;FABRICACION DE MUEBLES ;FABRICACION MUEBLES;EL TALLER DE LOS MUEBLES E.I.R.L.;20492375889; 
SEDE CENTRAL;PS3;2015;340;DENUNCIA;26/02/2015;EDUCACION SECUNDARIA;SERVICIOS DE ENSEÑANZA;PROMOTORA LOS OLIVOS S.A.C.;20491932202; 
